year	llen	lwid	ngalls	vgno	vdist	order	Gdiam	surv	wl	Neggs
1999	130	60	12	1	8	1	3.6	0	NA	NA
1999	130	60	12	1	10	1	4.2	0	NA	NA
1999	130	60	12	2	0	1	3.6	0	NA	NA
1999	130	60	12	2	0	2	3.9	0	NA	NA
1999	125	75	4	1	19	1	4.2	1	NA	NA
1999	125	75	4	1	6	1	4.4	0	NA	NA
1999	125	75	4	1	4	1	4.5	0	NA	NA
1999	125	75	4	1	0	1	3.7	0	NA	NA
1999	125	70	13	2	10	1	4.5	1	NA	NA
1999	125	70	13	2	23	2	2.4	0	NA	NA
1999	125	70	13	2	11	1	3.6	0	NA	NA
1999	125	70	13	2	21	2	3.4	0	NA	NA
1999	125	70	13	3	9	1	2	0	NA	NA
1999	125	70	13	3	13	2	3.2	0	NA	NA
1999	125	70	13	3	21	3	3.2	0	NA	NA
1999	125	70	13	1	35	1	4	0	NA	NA
1999	125	70	13	3	14	1	1.5	0	NA	NA
1999	125	70	13	3	24	2	1.6	0	NA	NA
1999	125	70	13	3	29	3	3.6	0	NA	NA
1999	125	70	13	1	7	1	1.8	0	NA	NA
1999	125	70	13	1	23	1	2.7	0	NA	NA
1999	97	65	6	1	16	1	4.3	0	NA	NA
1999	97	65	6	1	12	1	4.2	0	NA	NA
1999	97	65	6	1	25	1	3.8	0	NA	NA
1999	97	65	6	1	31	1	4.7	1	NA	NA
1999	97	65	6	1	8	1	4.2	0	NA	NA
1999	97	65	6	1	19	1	3.6	0	NA	NA
1999	90	90	6	1	17	1	4.5	0	NA	NA
1999	90	90	6	1	44	1	3.9	0	NA	NA
1999	90	90	6	1	9	1	3.8	1	NA	NA
1999	90	90	6	2	9	1	4.3	0	NA	NA
1999	90	90	6	2	22	2	3.4	0	NA	NA
1999	90	90	6	1	27	1	4.7	0	NA	NA
1999	110	80	2	1	34	1	3.8	0	NA	NA
1999	110	80	2	1	21	1	4.8	0	NA	NA
1999	93	58	3	1	10	1	4.7	1	NA	NA
1999	93	58	3	1	8	1	4.5	1	NA	NA
1999	93	58	3	1	9	1	2.9	0	NA	NA
1999	73	39	1	1	0	1	3.5	1	NA	NA
1999	80	43	6	1	7	1	4.3	0	NA	NA
1999	80	43	6	1	10	1	4.5	0	NA	NA
1999	80	43	6	2	11	1	4.2	0	NA	NA
1999	80	43	6	2	15	2	4	0	NA	NA
1999	80	43	6	1	6	1	4.2	0	NA	NA
1999	80	43	6	1	27	1	4.5	0	NA	NA
1999	78	52	2	1	12	1	3.9	0	NA	NA
1999	78	52	2	1	19	1	4.8	0	NA	NA
1999	90	45	2	1	7	1	3	0	NA	NA
1999	90	45	2	1	17	1	3.4	0	NA	NA
1999	67	34	1	1	14	1	2.8	0	NA	NA
1999	74	36	3	1	6	1	2.8	0	NA	NA
1999	74	36	3	1	6	1	3.2	0	NA	NA
1999	74	36	3	1	5	1	1.9	0	NA	NA
1999	72	23	3	1	44	1	3.7	0	NA	NA
1999	72	23	3	1	12	1	2.9	0	NA	NA
1999	72	23	3	1	4	1	2.6	0	NA	NA
1999	73	32	1	1	27	1	4.1	0	NA	NA
1999	44	17	1	1	24	1	2.6	0	NA	NA
1999	105	40	6	2	2	1	4.2	0	NA	NA
1999	105	40	6	2	6	2	2.8	0	NA	NA
1999	105	40	6	2	6	1	4.8	0	NA	NA
1999	105	40	6	2	13	2	2.3	0	NA	NA
1999	105	40	6	2	30	1	3.6	0	NA	NA
1999	105	40	6	2	20	2	2.2	0	NA	NA
1999	112	69	7	1	5	1	2.8	0	NA	NA
1999	112	69	7	1	30	1	5.4	0	NA	NA
1999	112	69	7	2	3	1	3.5	0	NA	NA
1999	112	69	7	2	15	2	3.8	0	NA	NA
1999	112	69	7	3	3	1	4.6	0	NA	NA
1999	112	69	7	3	21	2	4.4	0	NA	NA
1999	112	69	7	3	23	3	3	0	NA	NA
1999	119	74	10	1	5	1	2.4	0	NA	NA
1999	119	74	10	3	16	1	4.3	0	NA	NA
1999	119	74	10	3	25	2	4.5	1	NA	NA
1999	119	74	10	3	28	3	4.2	1	NA	NA
1999	119	74	10	1	24	1	3.8	0	NA	NA
1999	119	74	10	2	17	1	5	0	NA	NA
1999	119	74	10	2	22	2	5	0	NA	NA
1999	119	74	10	1	24	1	3.8	0	NA	NA
1999	119	74	10	1	6	1	3.5	0	NA	NA
1999	119	74	10	1	13	1	3.6	0	NA	NA
1999	57	27	7	1	6	1	4.3	0	NA	NA
1999	57	27	7	1	1	1	4.2	0	NA	NA
1999	57	27	7	2	3	1	4.3	1	NA	NA
1999	57	27	7	2	16	2	2.8	0	NA	NA
1999	57	27	7	1	2	1	2.8	0	NA	NA
1999	57	27	7	2	14	1	3	0	NA	NA
1999	57	27	7	2	9	2	4.1	0	NA	NA
1999	136	101	10	1	5	1	4.5	1	NA	NA
1999	136	101	10	1	33	1	3.2	0	NA	NA
1999	136	101	10	2	26	1	3.4	0	NA	NA
1999	136	101	10	2	34	2	4.3	0	NA	NA
1999	136	101	10	1	20	1	2.8	0	NA	NA
1999	136	101	10	1	24	1	4.7	0	NA	NA
1999	136	101	10	4	25	1	3	0	NA	NA
1999	136	101	10	4	23	2	2.4	0	NA	NA
1999	136	101	10	4	22	3	1.9	0	NA	NA
1999	136	101	10	4	13	4	4.1	0	NA	NA
1999	147	93	12	1	4	1	3.5	0	NA	NA
1999	147	93	12	1	37	1	4.5	0	NA	NA
1999	147	93	12	1	16	1	2.4	0	NA	NA
1999	147	93	12	1	17	1	3.2	0	NA	NA
1999	147	93	12	2	26	1	3.1	0	NA	NA
1999	147	93	12	2	42	2	4.8	0	NA	NA
1999	147	93	12	2	11	1	3.5	0	NA	NA
1999	147	93	12	2	27	2	2.1	0	NA	NA
1999	147	93	12	3	19	1	2.6	0	NA	NA
1999	147	93	12	3	25	2	3.2	0	NA	NA
1999	147	93	12	3	30	3	3.8	0	NA	NA
1999	147	93	12	1	31	1	3.8	0	NA	NA
1999	134	92	6	1	8	1	3.9	0	NA	NA
1999	134	92	6	1	5	1	3.5	0	NA	NA
1999	134	92	6	1	23	1	2.4	0	NA	NA
1999	134	92	6	2	49	1	2.5	0	NA	NA
1999	134	92	6	1	4	1	2.4	0	NA	NA
1999	134	92	6	2	22	2	2.9	0	NA	NA
1999	144	93	11	3	25	1	4.6	0	NA	NA
1999	144	93	11	3	29	2	4.5	0	NA	NA
1999	144	93	11	3	40	3	3.8	0	NA	NA
1999	144	93	11	3	19	1	3.8	0	NA	NA
1999	144	93	11	3	27	2	2.8	0	NA	NA
1999	144	93	11	3	37	3	2.2	0	NA	NA
1999	144	93	11	2	12	1	3.7	0	NA	NA
1999	144	93	11	2	20	2	5	1	NA	NA
1999	144	93	11	1	6	1	3.5	0	NA	NA
1999	144	93	11	2	37	1	2.4	0	NA	NA
1999	144	93	11	2	27	2	3.7	0	NA	NA
1999	93	68	6	2	4	1	2.9	0	NA	NA
1999	93	68	6	2	9	2	3.8	0	NA	NA
1999	93	68	6	1	21	1	3.3	0	NA	NA
1999	93	68	6	1	5	1	3.8	1	NA	NA
1999	93	68	6	2	9	1	2.9	0	NA	NA
1999	93	68	6	2	13	2	3.8	0	NA	NA
1999	96	64	4	1	9	1	3.5	0	NA	NA
1999	96	64	4	1	17	1	4.2	0	NA	NA
1999	96	64	4	1	4	1	4.2	0	NA	NA
1999	96	64	4	1	8	1	3.1	0	NA	NA
1999	99	66	9	2	6	1	4.1	0	NA	NA
1999	99	66	9	2	21	2	4.2	0	NA	NA
1999	99	66	9	2	8	1	3.8	0	NA	NA
1999	99	66	9	2	19	2	1.9	0	NA	NA
1999	99	66	9	2	8	1	4.7	0	NA	NA
1999	99	66	9	2	15	2	3.8	0	NA	NA
1999	99	66	9	1	13	1	4.4	0	NA	NA
1999	99	66	9	1	39	1	4.5	0	NA	NA
1999	99	66	9	1	4	1	3.7	0	NA	NA
1999	102	59	3	1	17	1	1.9	0	NA	NA
1999	102	59	3	1	7	1	2.1	0	NA	NA
1999	102	59	3	1	6	1	2	0	NA	NA
1999	92	45	3	2	8	1	4.5	1	NA	NA
1999	92	45	3	2	13	2	3.6	0	NA	NA
1999	92	45	3	1	25	1	2.4	0	NA	NA
1999	84	39	3	1	5	1	4.5	1	NA	NA
1999	84	39	3	1	2	1	3.7	0	NA	NA
1999	84	39	3	1	28	1	3.1	0	NA	NA
1999	98	76	4	2	11	1	3.6	0	NA	NA
1999	98	76	4	2	19	2	3.9	0	NA	NA
1999	98	76	4	1	22	1	4.8	0	NA	NA
1999	98	76	4	1	24	1	4.6	0	NA	NA
1999	99	76	3	1	3	1	4.1	0	NA	NA
1999	99	76	3	1	24	1	4.6	0	NA	NA
1999	99	76	3	1	1	1	4.5	0	NA	NA
1999	92	62	4	1	12	1	4.8	0	NA	NA
1999	92	62	4	1	13	1	5	0	NA	NA
1999	92	62	4	1	32	1	5.2	0	NA	NA
1999	92	62	4	1	26	1	2.2	0	NA	NA
1999	96	59	6	1	6	1	4.6	0	NA	NA
1999	96	59	6	1	9	1	4.2	0	NA	NA
1999	96	59	6	1	8	1	4.4	0	NA	NA
1999	96	59	6	1	6	1	4.3	0	NA	NA
1999	96	59	6	1	8	1	4.5	0	NA	NA
1999	96	59	6	1	3	1	5	1	NA	NA
1999	119	66	4	2	5	1	3.1	0	NA	NA
1999	119	66	4	2	13	2	3.4	0	NA	NA
1999	119	66	4	1	15	1	2.3	0	NA	NA
1999	119	66	4	1	23	1	3.1	0	NA	NA
1999	89	61	3	1	13	1	3.8	0	NA	NA
1999	89	61	3	1	7	1	4.4	0	NA	NA
1999	89	61	3	1	30	1	4.8	0	NA	NA
1999	82	48	1	1	8	1	4.4	0	NA	NA
1999	103	67	7	1	4	1	4	0	NA	NA
1999	103	67	7	1	11	1	4.2	0	NA	NA
1999	103	67	7	1	26	1	4.4	1	NA	NA
1999	103	67	7	1	13	1	4.7	0	NA	NA
1999	103	67	7	1	5	1	4.5	0	NA	NA
1999	103	67	7	1	26	1	4.5	0	NA	NA
1999	103	67	7	1	2	1	4.2	0	NA	NA
1999	76	46	3	1	12	1	4.2	0	NA	NA
1999	76	46	3	1	10	1	4.1	0	NA	NA
1999	76	46	3	1	3	1	4.3	0	NA	NA
1999	101	55	4	1	27	1	4.4	0	NA	NA
1999	101	55	4	1	16	1	4.4	0	NA	NA
1999	101	55	4	1	7	1	3.7	0	NA	NA
1999	101	55	4	1	23	1	4.7	0	NA	NA
1999	112	68	5	1	20	1	4.2	0	NA	NA
1999	112	68	5	1	19	1	3.9	0	NA	NA
1999	112	68	5	1	6	1	4.3	0	NA	NA
1999	112	68	5	1	3	1	3.7	0	NA	NA
1999	112	68	5	1	19	1	3.1	0	NA	NA
1999	101	57	3	1	24	1	4.6	1	NA	NA
1999	101	57	3	1	5	1	4.9	0	NA	NA
1999	101	57	3	1	2	1	4.8	0	NA	NA
1999	86	51	3	1	10	1	3.7	0	NA	NA
1999	86	51	3	1	4	1	4.1	0	NA	NA
1999	86	51	3	1	25	1	3.7	0	NA	NA
1999	100	68	4	3	NA	1	4	0	NA	NA
1999	100	68	4	3	NA	2	4.3	0	NA	NA
1999	100	68	4	3	NA	3	3.7	0	NA	NA
1999	100	68	4	1	NA	1	3.2	0	NA	NA
1999	125	85	6	1	NA	1	3.5	0	NA	NA
1999	125	85	6	2	NA	1	3.2	0	NA	NA
1999	125	85	6	2	NA	2	2.7	0	NA	NA
1999	125	85	6	1	NA	1	4.2	0	NA	NA
1999	125	85	6	1	NA	1	3.1	0	NA	NA
1999	125	85	6	1	NA	1	4	0	NA	NA
1999	80	58	1	1	NA	1	4.5	0	NA	NA
1999	97	68	2	1	NA	1	4.7	0	NA	NA
1999	97	68	2	1	NA	1	4.6	0	NA	NA
1999	74	42	2	1	NA	1	3.9	0	NA	NA
1999	74	42	2	1	NA	1	4.6	0	NA	NA
1999	93	57	7	1	NA	1	3.8	0	NA	NA
1999	93	57	7	1	NA	1	3	0	NA	NA
1999	93	57	7	2	NA	1	3.3	0	NA	NA
1999	93	57	7	2	NA	2	4.7	0	NA	NA
1999	93	57	7	1	NA	1	3.3	0	NA	NA
1999	93	57	7	1	NA	1	4.7	0	NA	NA
1999	93	57	7	1	NA	1	4.7	0	NA	NA
1999	68	50	3	1	NA	1	3.8	0	NA	NA
1999	68	50	3	1	NA	1	4.6	1	NA	NA
1999	68	50	3	1	NA	1	3.9	0	NA	NA
1999	65	53	3	1	NA	1	2.5	0	NA	NA
1999	65	53	3	1	NA	1	4.3	0	NA	NA
1999	65	53	3	1	NA	1	4.4	0	NA	NA
1999	105	54	3	1	13	1	4.6	0	NA	NA
1999	105	54	3	1	8	1	4.3	1	NA	NA
1999	105	54	3	1	33	1	4.5	0	NA	NA
1999	133	64	10	1	8	1	4.4	0	NA	NA
1999	133	64	10	2	10	1	4.6	0	NA	NA
1999	133	64	10	2	19	2	3.5	0	NA	NA
1999	133	64	10	1	6	1	3.5	0	NA	NA
1999	133	64	10	2	12	1	4.3	0	NA	NA
1999	133	64	10	2	19	2	3.1	0	NA	NA
1999	133	64	10	2	8	1	3	0	NA	NA
1999	133	64	10	2	18	2	3.2	0	NA	NA
1999	133	64	10	2	34	1	3.7	0	NA	NA
1999	133	64	10	2	32	2	2.8	0	NA	NA
1999	87	41	1	1	8	1	2.9	0	NA	NA
1999	143	70	5	2	5	1	4.6	0	NA	NA
1999	143	70	5	2	17	2	3.6	0	NA	NA
1999	143	70	5	1	25	1	4.5	0	NA	NA
1999	143	70	5	1	11	1	4.1	1	NA	NA
1999	143	70	5	1	52	1	5	0	NA	NA
1999	99	58	3	1	15	1	4.1	0	NA	NA
1999	99	58	3	1	8	1	4.1	1	NA	NA
1999	99	58	3	1	18	1	4.3	0	NA	NA
1999	142	64	2	1	14	1	4.2	1	NA	NA
1999	142	64	2	1	8	1	3.8	0	NA	NA
1999	137	82	11	1	21	1	4	0	NA	NA
1999	137	82	11	1	38	1	4.4	0	NA	NA
1999	137	82	11	2	29	1	4	1	NA	NA
1999	137	82	11	2	42	2	2.6	0	NA	NA
1999	137	82	11	2	25	1	3.9	0	NA	NA
1999	137	82	11	2	6	2	4.5	0	NA	NA
1999	137	82	11	2	16	1	4.3	1	NA	NA
1999	137	82	11	2	25	2	3.8	0	NA	NA
1999	137	82	11	2	6	1	4.3	0	NA	NA
1999	137	82	11	2	20	2	3.4	0	NA	NA
1999	137	82	11	1	25	1	3.6	0	NA	NA
1999	117	56	8	1	28	1	4.2	1	NA	NA
1999	117	56	8	1	18	1	3.5	0	NA	NA
1999	117	56	8	2	18	1	3.8	0	NA	NA
1999	117	56	8	2	25	2	2.7	0	NA	NA
1999	117	56	8	2	11	1	4	1	NA	NA
1999	117	56	8	2	8	2	3.6	0	NA	NA
1999	117	56	8	1	4	1	3.8	0	NA	NA
1999	117	56	8	1	22	1	4.6	1	NA	NA
1999	115	52	1	1	18	1	3.5	0	NA	NA
1999	114	53	11	1	5	1	3.8	0	NA	NA
1999	114	53	11	1	17	1	4.3	1	NA	NA
1999	114	53	11	2	10	1	2.5	0	NA	NA
1999	114	53	11	2	35	2	3.4	0	NA	NA
1999	114	53	11	1	9	1	3.6	0	NA	NA
1999	114	53	11	2	3	1	4.2	0	NA	NA
1999	114	53	11	2	23	2	3.9	0	NA	NA
1999	114	53	11	1	7	1	2.5	0	NA	NA
1999	114	53	11	2	37	1	4.6	0	NA	NA
1999	114	53	11	1	7	1	3.7	0	NA	NA
1999	114	53	11	2	22	2	4	0	NA	NA
1999	108	52	6	1	8	1	4.6	1	NA	NA
1999	108	52	6	1	8	1	4.5	1	NA	NA
1999	108	52	6	2	9	1	4.7	1	NA	NA
1999	108	52	6	2	19	2	3	0	NA	NA
1999	108	52	6	2	28	1	4.3	1	NA	NA
1999	108	52	6	2	17	2	3.9	0	NA	NA
1999	114	67	10	1	4	1	3.8	0	NA	NA
1999	114	67	10	1	28	1	3.2	0	NA	NA
1999	114	67	10	1	30	1	4	0	NA	NA
1999	114	67	10	1	34	1	3.3	0	NA	NA
1999	114	67	10	2	9	1	4.3	0	NA	NA
1999	114	67	10	2	26	2	3.2	0	NA	NA
1999	114	67	10	2	19	1	4.2	0	NA	NA
1999	114	67	10	2	26	2	3.3	0	NA	NA
1999	114	67	10	2	2	1	4.1	1	NA	NA
1999	114	67	10	2	10	2	4.3	0	NA	NA
1999	107	46	4	1	16	1	3.1	0	NA	NA
1999	107	46	4	1	12	1	4.4	1	NA	NA
1999	107	46	4	1	9	1	4	0	NA	NA
1999	107	46	4	1	15	1	3.8	0	NA	NA
1999	114	69	8	2	9	1	3.9	0	NA	NA
1999	114	69	8	2	15	2	3.8	0	NA	NA
1999	114	69	8	1	10	1	4	1	NA	NA
1999	114	69	8	1	22	1	3.2	0	NA	NA
1999	114	69	8	1	23	1	3.5	0	NA	NA
1999	114	69	8	1	11	1	4.2	1	NA	NA
1999	114	69	8	1	10	1	3.7	0	NA	NA
1999	114	69	8	1	36	1	4.5	0	NA	NA
1999	105	58	3	1	28	1	3.6	0	NA	NA
1999	105	58	3	1	8	1	4.6	0	NA	NA
1999	105	58	3	1	28	1	4.4	0	NA	NA
2000	61	47	3	1	11	1	3	0	NA	NA
2000	61	47	3	1	2	1	5	1	NA	41
2000	61	47	3	1	56	1	3	0	NA	NA
2000	99	54	5	1	8	1	3	0	NA	NA
2000	99	54	5	1	3	1	5	0	NA	NA
2000	99	54	5	1	13	1	5	1	NA	57
2000	99	54	5	1	5	1	5	0	NA	NA
2000	99	54	5	1	73	1	5	0	NA	NA
2000	62	43	3	1	3	1	4	1	NA	47
2000	62	43	3	1	12	1	5	1	NA	66
2000	62	43	3	1	55	1	3	1	NA	28
2000	34	22	1	1	7	1	3	0	NA	NA
2000	82	41	3	1	11	1	4	1	NA	48
2000	82	41	3	1	8	1	4	0	NA	NA
2000	82	41	3	1	65	1	5	0	NA	NA
2000	96	59	3	1	10	1	5	1	NA	40
2000	96	59	3	1	8	1	5	0	NA	NA
2000	96	59	3	1	72	1	4	0	NA	NA
2000	101	55	5	1	22	1	3	1	NA	NA
2000	101	55	5	1	19	1	5	0	NA	NA
2000	101	55	5	1	13	1	4	1	NA	74
2000	101	55	5	1	11	1	4	0	NA	NA
2000	101	55	5	1	70	1	5	0	NA	NA
2000	87	55	5	1	1	1	5	0	NA	NA
2000	87	55	5	1	23	1	5	0	NA	NA
2000	87	55	5	2	53	1	5	0	NA	NA
2000	87	55	5	2	66	2	5	0	NA	NA
2000	87	55	5	1	3	1	5	0	NA	NA
2000	72	30	1	1	52	1	3	0	NA	NA
2000	105	58	6	1	24	1	4	1	NA	28
2000	105	58	6	1	21	1	5	1	NA	40
2000	105	58	6	1	16	1	4	1	NA	0
2000	105	58	6	1	2	1	3	0	NA	NA
2000	105	58	6	1	83	1	4	0	NA	NA
2000	105	58	6	1	1	1	5	0	NA	NA
2000	114	66	10	1	23	1	3	0	NA	NA
2000	114	66	10	1	15	1	2	0	NA	NA
2000	114	66	10	1	30	1	5	1	NA	46
2000	114	66	10	1	13	1	4	0	NA	NA
2000	114	66	10	1	4	1	4	1	NA	40
2000	114	66	10	3	4	1	5	1	NA	58
2000	114	66	10	3	9	2	5	1	NA	40
2000	114	66	10	3	16	3	4	0	NA	NA
2000	114	66	10	2	86	1	5	1	NA	38
2000	114	66	10	2	93	2	5	0	NA	NA
2000	94	51	1	1	12	1	6	0	NA	NA
2000	110	76	14	2	9	1	4	0	NA	NA
2000	110	76	14	2	24	2	2	0	NA	NA
2000	110	76	14	1	4	1	2	0	NA	NA
2000	110	76	14	3	20	1	6	1	NA	73
2000	110	76	14	3	30	2	2	0	NA	NA
2000	110	76	14	3	6	3	4	0	NA	NA
2000	110	76	14	1	27	1	5	0	NA	NA
2000	110	76	14	1	13	1	5	0	NA	NA
2000	110	76	14	3	5	1	5	1	NA	61
2000	110	76	14	3	11	2	5	0	NA	NA
2000	110	76	14	3	17	3	5	0	NA	NA
2000	110	76	14	1	7	1	4	1	NA	30
2000	110	76	14	2	86	1	5	1	NA	34
2000	110	76	14	2	90	2	4	0	NA	NA
2000	54	34	3	1	4	1	4	0	NA	NA
2000	54	34	3	1	7	1	6	0	NA	NA
2000	54	34	3	1	35	1	6	0	NA	NA
2000	58	26	1	1	38	1	3	0	NA	NA
2000	101	61	4	1	14	1	3	0	NA	NA
2000	101	61	4	1	19	1	4	0	NA	NA
2000	101	61	4	1	11	1	4	0	NA	NA
2000	101	61	4	1	17	1	5	0	NA	NA
2000	99	59	4	1	4	1	4	0	NA	NA
2000	99	59	4	2	9	1	4	0	NA	NA
2000	99	59	4	2	21	2	5	0	NA	NA
2000	99	59	4	1	8	1	5	0	NA	NA
2000	61	38	3	1	12	1	2	0	NA	NA
2000	61	38	3	1	3	1	3	0	NA	NA
2000	61	38	3	1	46	1	5	0	NA	NA
2000	70	30	1	1	16	1	2	0	NA	NA
2000	65	25	1	1	9	1	4	0	NA	NA
2000	52	28	2	1	15	1	2	0	NA	NA
2000	52	28	2	1	7	1	2	0	NA	NA
2000	93	38	2	1	14	1	4	0	NA	NA
2000	93	38	2	1	7	1	5	1	NA	24
2000	102	63	6	3	15	1	3	0	NA	NA
2000	102	63	6	3	19	2	4	0	NA	NA
2000	102	63	6	3	28	3	4	0	NA	NA
2000	102	63	6	2	9	1	5	0	NA	NA
2000	102	63	6	2	14	2	5	0	NA	NA
2000	102	63	6	1	77	1	5	0	NA	NA
2000	69	36	2	1	13	1	4	0	NA	NA
2000	69	36	2	1	14	1	5	0	NA	NA
2000	93	69	4	1	6	1	4	0	NA	NA
2000	93	69	4	1	23	1	3	0	NA	NA
2000	93	69	4	1	7	1	3	0	NA	NA
2000	93	69	4	1	16	1	5	0	NA	NA
2000	56	43	1	1	16	1	3	0	NA	NA
2000	108	60	9	1	11	1	3	0	NA	NA
2000	108	60	9	1	26	1	3	0	NA	NA
2000	108	60	9	1	18	1	5	0	NA	NA
2000	108	60	9	2	13	1	6	0	NA	NA
2000	108	60	9	2	18	2	5	0	NA	NA
2000	108	60	9	1	7	1	6	1	NA	61
2000	108	60	9	1	23	1	4	0	NA	NA
2000	108	60	9	1	1	1	6	1	NA	29
2000	108	60	9	1	4	1	6	1	NA	24
2000	80	63	4	1	11	1	5	0	NA	NA
2000	80	63	4	1	14	1	4	0	NA	NA
2000	80	63	4	1	10	1	4	0	NA	NA
2000	80	63	4	1	80	1	4	0	NA	NA
2000	96	47	2	1	9	1	4	0	NA	NA
2000	96	47	2	1	8	1	4	0	NA	NA
2000	53	49	1	1	10	1	4	0	NA	NA
2000	88	39	2	1	21	1	3	0	NA	NA
2000	88	39	2	1	10	1	4	0	NA	NA
2000	122	56	2	1	11	1	3	0	NA	NA
2000	122	56	2	1	23	1	4	0	NA	NA
2000	125	64	3	1	11	1	5	0	NA	NA
2000	125	64	3	2	78	1	5	0	NA	NA
2000	125	64	3	2	102	2	4	0	NA	NA
2000	89	42	1	1	8	1	4	0	NA	NA
2000	103	59	3	1	8	1	3	0	NA	NA
2000	103	59	3	2	6	1	5	0	NA	NA
2000	103	59	3	2	22	2	4	0	NA	NA
2000	97	53	3	1	18	1	4	0	NA	NA
2000	97	53	3	2	10	1	3	0	NA	NA
2000	97	53	3	2	17	2	4	0	NA	NA
2000	73	53	2	1	17	1	5	0	NA	NA
2000	73	53	2	1	5	1	3	0	NA	NA
2000	65	45	1	1	2	1	4	0	NA	NA
2000	76	47	3	1	7	1	4	0	NA	NA
2000	76	47	3	1	14	1	5	0	NA	NA
2000	76	47	3	1	4	1	3	0	NA	NA
2000	75	53	1	1	11	1	5	0	NA	NA
2000	87	59	1	1	63	1	4	0	NA	NA
2000	100	73	2	1	17	1	5	0	NA	NA
2000	100	73	2	1	17	1	5	0	NA	NA
2000	115	74	8	3	31	1	3	0	NA	NA
2000	115	74	8	3	27	2	2	0	NA	NA
2000	115	74	8	3	35	3	5	0	NA	NA
2000	115	74	8	1	35	1	5	1	NA	88
2000	115	74	8	1	26	1	5	1	NA	61
2000	115	74	8	1	9	1	4	0	NA	NA
2000	115	74	8	2	82	1	4	1	NA	38
2000	115	74	8	2	93	2	3	0	NA	NA
2000	89	60	7	1	2	1	3	0	NA	NA
2000	89	60	7	1	19	1	5	0	NA	NA
2000	89	60	7	1	3	1	3	0	NA	NA
2000	89	60	7	1	14	1	4	0	NA	NA
2000	89	60	7	1	62	1	5	0	NA	NA
2000	89	60	7	2	8	1	5	0	NA	NA
2000	89	60	7	2	68	2	4	0	NA	NA
2000	113	78	2	1	19	1	5	0	NA	NA
2000	113	78	2	1	87	1	4	1	NA	36
2000	50	35	1	1	9	1	5	0	NA	NA
2000	130	87	10	2	5	1	4	0	NA	NA
2000	130	87	10	2	28	2	4	0	NA	NA
2000	130	87	10	1	38	1	2	0	NA	NA
2000	130	87	10	2	2	1	6	0	NA	NA
2000	130	87	10	2	15	2	3	0	NA	NA
2000	130	87	10	2	17	1	5	1	NA	92
2000	130	87	10	2	36	2	4	0	NA	NA
2000	130	87	10	2	94	1	5	0	NA	NA
2000	130	87	10	2	97	2	4	0	NA	NA
2000	130	87	10	1	7	1	4	1	NA	46
2000	104	86	6	1	8	1	4	0	NA	NA
2000	104	86	6	1	4	1	4	0	NA	NA
2000	104	86	6	1	33	1	5	0	NA	NA
2000	104	86	6	1	34	1	5	1	NA	73
2000	104	86	6	1	7	1	5	0	NA	NA
2000	104	86	6	1	25	1	4	0	NA	NA
2000	124	79	1	1	23	1	3	0	NA	NA
2000	103	51	1	1	80	1	4	0	NA	NA
2000	137	75	6	1	13	1	5	1	NA	32
2000	137	75	6	1	6	1	4	1	NA	43
2000	137	75	6	1	6	1	6	0	NA	NA
2000	137	75	6	2	21	1	5	0	NA	NA
2000	137	75	6	2	34	2	4	0	NA	NA
2000	137	75	6	1	5	1	4	0	NA	NA
2000	67	49	1	1	1	1	5	0	NA	NA
2000	68	58	1	1	5	1	3	0	NA	NA
2000	77	52	1	1	40	1	4	0	NA	NA
2000	86	58	4	1	5	1	5	0	NA	NA
2000	86	58	4	3	7	1	5	0	NA	NA
2000	86	58	4	3	14	2	4	0	NA	NA
2000	86	58	4	3	20	3	4	0	NA	NA
2000	33	21	1	1	9	1	3	0	NA	NA
2000	102	78	1	1	17	1	5	1	NA	37
2000	95	77	6	2	11	1	5	0	NA	NA
2000	95	77	6	2	27	2	4	0	NA	NA
2000	95	77	6	2	8	1	4	0	NA	NA
2000	95	77	6	2	23	2	4	0	NA	NA
2000	95	77	6	1	10	1	4	0	NA	NA
2000	95	77	6	1	4	1	5	0	NA	NA
2000	109	75	1	1	30	1	3	0	NA	NA
2000	71	52	2	1	20	1	5	0	NA	NA
2000	71	52	2	1	9	1	4	0	NA	NA
2000	98	78	5	1	26	1	6	1	NA	45
2000	98	78	5	1	17	1	5	1	NA	72
2000	98	78	5	1	2	1	5	1	NA	56
2000	98	78	5	1	81	1	6	1	NA	117
2000	98	78	5	1	15	1	4	0	NA	NA
2000	78	59	2	1	18	1	4	0	NA	NA
2000	78	59	2	1	4	1	4	0	NA	NA
2000	98	90	5	1	36	1	4	0	NA	NA
2000	98	90	5	1	40	1	3	0	NA	NA
2000	98	90	5	1	23	1	4	0	NA	NA
2000	98	90	5	2	14	1	5	1	NA	52
2000	98	90	5	2	19	2	3	0	NA	NA
2000	56	34	1	1	3	1	3	0	NA	NA
2000	79	65	2	1	4	1	4	0	NA	NA
2000	79	65	2	1	20	1	5	0	NA	NA
2000	95	65	3	1	20	1	4	0	NA	NA
2000	95	65	3	1	77	1	5	0	NA	NA
2000	95	65	3	1	3	1	3	0	NA	NA
2000	75	57	4	1	20	1	4	0	NA	NA
2000	75	57	4	1	14	1	4	0	NA	NA
2000	75	57	4	1	65	1	4	0	NA	NA
2000	75	57	4	1	15	1	4	0	NA	NA
